tournament_name,match_date,stage_name,stage_code,is_knockout,group_name,home_team_name,away_team_name,home_team_code,away_team_code,home_elo_before,away_elo_before,elo_diff,home_form_gf,home_form_ga,home_form_pts,away_form_gf,away_form_ga,away_form_pts,extra_time,penalty_shootout,home_team_score,away_team_score,total_goals,goal_diff,outcome,home_team_win,away_team_win,draw,home_fifa_rank,away_fifa_rank,fifa_rank_diff,has_fifa_rank
2014 FIFA Men's World Cup,2014-06-17,group stage,0,0,Group H,Russia,South Korea,RUS,KOR,1476.61,1480.17,-3.560000000000173,2.2,1.6,1.2,1.2,2.0,0.8,0,0,1,1,2,0,draw,0,0,1,19.0,57.0,-38.0,1
2014 FIFA Men's World Cup,2014-06-18,group stage,0,0,Group B,Australia,Netherlands,AUS,NLD,1564.49,1464.35,100.1400000000001,0.8,2.0,0.8,2.4,1.2,2.4,0,0,2,3,5,-1,away_win,0,1,0,62.0,15.0,47.0,1
2014 FIFA Men's World Cup,2014-06-18,group stage,0,0,Group B,Spain,Chile,ESP,CHL,1515.6,1547.48,-31.88000000000011,1.0,1.0,2.4,1.2,1.2,1.8,0,0,0,2,2,-2,away_win,0,1,0,1.0,14.0,-13.0,1
2014 FIFA Men's World Cup,2014-06-18,group stage,0,0,Group A,Cameroon,Croatia,CMR,HRV,1528.45,1496.28,32.17000000000007,0.4,1.6,0.0,0.6,1.4,0.4,0,0,0,4,4,-4,away_win,0,1,0,56.0,18.0,38.0,1
2014 FIFA Men's World Cup,2014-06-19,group stage,0,0,Group C,Japan,Greece,JPN,GRC,1490.18,1506.23,-16.049999999999955,1.0,0.8,1.2,0.4,2.0,0.6,0,0,0,0,0,0,draw,0,0,1,46.0,12.0,34.0,1
2014 FIFA Men's World Cup,2014-06-19,group stage,0,0,Group C,Colombia,Ivory Coast,COL,CIV,1499.5,1463.79,35.71000000000004,1.2,0.6,1.8,1.8,1.2,2.0,0,0,2,1,3,1,home_win,1,0,0,8.0,23.0,-15.0,1
2014 FIFA Men's World Cup,2014-06-19,group stage,0,0,Group D,Uruguay,England,URY,ENG,1529.67,1527.31,2.3600000000001278,1.6,2.2,1.2,0.8,1.4,1.0,0,0,2,1,3,1,home_win,1,0,0,7.0,10.0,-3.0,1
2014 FIFA Men's World Cup,2014-06-20,group stage,0,0,Group E,Honduras,Ecuador,HND,ECU,1485.84,1548.4,-62.56000000000017,0.0,1.4,0.2,1.2,1.2,1.2,0,0,1,2,3,-1,away_win,0,1,0,33.0,26.0,7.0,1
2014 FIFA Men's World Cup,2014-06-20,group stage,0,0,Group D,Italy,Costa Rica,ITA,CRI,1419.28,1499.94,-80.66000000000008,1.4,1.4,1.6,1.6,3.0,0.6,0,0,0,1,1,-1,away_win,0,1,0,9.0,28.0,-19.0,1
2014 FIFA Men's World Cup,2014-06-20,group stage,0,0,Group E,Switzerland,France,CHE,FRA,1464.69,1555.29,-90.59999999999992,0.6,0.4,1.4,1.0,1.0,0.8,0,0,2,5,7,-3,away_win,0,1,0,6.0,17.0,-11.0,1
2014 FIFA Men's World Cup,2014-06-21,group stage,0,0,Group F,Argentina,Iran,ARG,IRN,1522.12,1402.09,120.02999999999996,2.2,1.4,2.4,0.4,1.6,0.4,0,0,1,0,1,1,home_win,1,0,0,5.0,43.0,-38.0,1
2014 FIFA Men's World Cup,2014-06-21,group stage,0,0,Group G,Germany,Ghana,DEU,GHA,1561.62,1577.92,-16.300000000000182,3.0,0.8,2.4,1.0,1.2,0.8,0,0,2,2,4,0,draw,0,0,1,2.0,37.0,-35.0,1
2014 FIFA Men's World Cup,2014-06-21,group stage,0,0,Group F,Nigeria,Bosnia and Herzegovina,NGA,BIH,1465.38,1484.3,-18.919999999999845,0.6,1.0,0.6,1.0,2.0,0.0,0,0,1,0,1,1,home_win,1,0,0,44.0,21.0,23.0,1
2014 FIFA Men's World Cup,2014-06-22,group stage,0,0,Group H,Belgium,Russia,BEL,RUS,1515.42,1476.77,38.65000000000009,1.6,1.6,1.6,2.2,1.2,1.4,0,0,1,0,1,1,home_win,1,0,0,11.0,19.0,-8.0,1
2014 FIFA Men's World Cup,2014-06-22,group stage,0,0,Group H,South Korea,Algeria,KOR,DZA,1480.01,1426.71,53.29999999999996,1.4,1.8,1.0,0.2,1.4,0.2,0,0,2,4,6,-2,away_win,0,1,0,57.0,22.0,35.0,1
2014 FIFA Men's World Cup,2014-06-22,group stage,0,0,Group G,United States,Portugal,USA,PRT,1471.32,1468.81,2.509999999999991,1.4,1.2,1.6,1.4,1.0,1.0,0,0,2,2,4,0,draw,0,0,1,13.0,4.0,9.0,1
2014 FIFA Men's World Cup,2014-06-23,group stage,0,0,Group A,Cameroon,Brazil,CMR,BRA,1513.76,1538.32,-24.559999999999945,0.4,2.0,0.0,1.4,0.6,1.6,0,0,1,4,5,-3,away_win,0,1,0,56.0,3.0,53.0,1
2014 FIFA Men's World Cup,2014-06-23,group stage,0,0,Group B,Australia,Spain,AUS,ESP,1484.84,1562.02,-77.18000000000006,1.2,2.4,0.8,0.8,1.4,1.8,0,0,0,3,3,-3,away_win,0,1,0,62.0,1.0,61.0,1
2014 FIFA Men's World Cup,2014-06-23,group stage,0,0,Group B,Netherlands,Chile,NLD,CHL,1544.0,1501.06,42.940000000000055,2.6,1.4,2.4,1.4,1.2,1.8,0,0,2,0,2,2,home_win,1,0,0,15.0,14.0,1.0,1
2014 FIFA Men's World Cup,2014-06-23,group stage,0,0,Group A,Croatia,Mexico,HRV,MEX,1510.97,1613.66,-102.69000000000004,1.4,1.2,1.0,0.8,0.8,1.4,0,0,1,3,4,-2,away_win,0,1,0,18.0,20.0,-2.0,1
2014 FIFA Men's World Cup,2014-06-24,group stage,0,0,Group C,Greece,Ivory Coast,GRC,CIV,1505.49,1449.43,56.059999999999945,0.4,1.6,0.8,1.4,1.2,1.4,0,0,2,1,3,1,home_win,1,0,0,12.0,23.0,-11.0,1
2014 FIFA Men's World Cup,2014-06-24,group stage,0,0,Group C,Japan,Colombia,JPN,COL,1490.92,1513.86,-22.939999999999827,0.8,0.8,0.8,1.2,0.8,1.8,0,0,1,4,5,-3,away_win,0,1,0,46.0,8.0,38.0,1
2014 FIFA Men's World Cup,2014-06-24,group stage,0,0,Group D,Italy,Uruguay,ITA,URY,1512.29,1545.56,-33.26999999999998,1.2,1.4,1.0,1.6,2.2,1.2,0,0,0,1,1,-1,away_win,0,1,0,9.0,7.0,2.0,1
2014 FIFA Men's World Cup,2014-06-24,group stage,0,0,Group D,Costa Rica,England,CRI,ENG,1406.93,1511.42,-104.49,1.4,2.0,1.2,0.8,1.6,0.8,0,0,0,0,0,0,draw,0,0,1,28.0,10.0,18.0,1
2014 FIFA Men's World Cup,2014-06-25,group stage,0,0,Group F,Bosnia and Herzegovina,Iran,BIH,IRN,1467.43,1391.41,76.01999999999998,0.5,1.5,0.0,0.4,1.4,0.4,0,0,3,1,4,2,home_win,1,0,0,21.0,43.0,-22.0,1
2014 FIFA Men's World Cup,2014-06-25,group stage,0,0,Group F,Nigeria,Argentina,NGA,ARG,1482.25,1532.8,-50.54999999999996,0.8,1.0,1.0,1.6,1.2,2.4,0,0,2,3,5,-1,away_win,0,1,0,44.0,5.0,39.0,1
2014 FIFA Men's World Cup,2014-06-25,group stage,0,0,Group E,Honduras,Switzerland,HND,CHE,1561.55,1567.21,-5.660000000000082,0.2,1.6,0.2,1.0,1.4,1.4,0,0,0,3,3,-3,away_win,0,1,0,33.0,6.0,27.0,1
2014 FIFA Men's World Cup,2014-06-25,group stage,0,0,Group E,Ecuador,France,ECU,FRA,1472.69,1452.77,19.920000000000076,1.2,1.4,1.2,1.8,1.2,1.4,0,0,0,0,0,0,draw,0,0,1,26.0,17.0,9.0,1
2014 FIFA Men's World Cup,2014-06-26,group stage,0,0,Group G,Portugal,Ghana,PRT,GHA,1468.93,1577.17,-108.24,1.8,1.4,1.0,1.2,1.4,0.8,0,0,2,1,3,1,home_win,1,0,0,4.0,37.0,-33.0,1
2014 FIFA Men's World Cup,2014-06-26,group stage,0,0,Group G,United States,Germany,USA,DEU,1471.2,1562.37,-91.16999999999985,1.6,1.4,1.6,2.6,1.0,2.0,0,0,0,1,1,-1,away_win,0,1,0,13.0,2.0,11.0,1
2014 FIFA Men's World Cup,2014-06-26,group stage,0,0,Group H,Algeria,Russia,DZA,RUS,1461.57,1462.54,-0.9700000000000272,1.0,1.2,0.8,1.0,1.2,0.8,0,0,1,1,2,0,draw,0,0,1,22.0,19.0,3.0,1
2014 FIFA Men's World Cup,2014-06-26,group stage,0,0,Group H,South Korea,Belgium,KOR,BEL,1445.15,1529.65,-84.5,1.4,2.6,0.4,1.4,1.2,2.0,0,0,0,1,1,-1,away_win,0,1,0,57.0,11.0,46.0,1
2014 FIFA Men's World Cup,2014-06-28,round of 16,1,1,not applicable,Brazil,Chile,BRA,CHL,1498.89,1487.03,11.860000000000127,2.2,0.8,2.0,1.2,1.6,1.2,1,1,1,1,2,0,home_win,1,0,0,3.0,14.0,-11.0,1
2014 FIFA Men's World Cup,2014-06-28,round of 16,1,1,not applicable,Colombia,Uruguay,COL,URY,1475.97,1497.82,-21.84999999999991,2.0,0.8,2.4,1.6,2.0,1.2,0,0,2,0,2,2,home_win,1,0,0,8.0,7.0,1.0,1
2014 FIFA Men's World Cup,2014-06-29,round of 16,1,1,not applicable,Netherlands,Mexico,NLD,MEX,1558.03,1499.57,58.46000000000004,2.6,1.2,2.4,1.0,1.0,1.4,0,0,2,1,3,1,home_win,1,0,0,15.0,20.0,-5.0,1
2014 FIFA Men's World Cup,2014-06-29,round of 16,1,1,not applicable,Costa Rica,Greece,CRI,GRC,1411.6,1518.93,-107.33000000000015,1.0,1.2,1.4,0.8,1.4,1.4,1,1,1,1,2,0,home_win,1,0,0,28.0,12.0,16.0,1
2014 FIFA Men's World Cup,2014-06-30,round of 16,1,1,not applicable,Germany,Algeria,DEU,DZA,1459.3,1461.61,-2.309999999999945,2.0,1.0,2.0,1.2,1.2,1.0,1,0,2,1,3,1,home_win,1,0,0,2.0,22.0,-20.0,1
2014 FIFA Men's World Cup,2014-06-30,round of 16,1,1,not applicable,France,Nigeria,FRA,NGA,1453.69,1546.49,-92.79999999999995,1.8,1.2,1.4,1.2,1.4,1.0,0,0,2,0,2,2,home_win,1,0,0,17.0,44.0,-27.0,1
2014 FIFA Men's World Cup,2014-07-01,round of 16,1,1,not applicable,Argentina,Switzerland,ARG,CHE,1468.56,1545.81,-77.25,1.8,1.6,2.4,1.4,1.4,1.4,1,0,1,0,1,1,home_win,1,0,0,5.0,6.0,-1.0,1
2014 FIFA Men's World Cup,2014-07-01,round of 16,1,1,not applicable,Belgium,United States,BEL,USA,1432.97,1574.27,-141.29999999999995,1.4,1.0,2.4,1.2,1.2,1.4,1,0,2,1,3,1,home_win,1,0,0,11.0,13.0,-2.0,1
2014 FIFA Men's World Cup,2014-07-04,quarter-finals,2,1,not applicable,France,Germany,FRA,DEU,1473.86,1475.41,-1.550000000000182,2.2,0.8,2.0,2.4,1.0,2.6,0,0,0,1,1,-1,away_win,0,1,0,17.0,2.0,15.0,1
2014 FIFA Men's World Cup,2014-07-04,quarter-finals,2,1,not applicable,Brazil,Colombia,BRA,COL,1514.34,1492.97,21.36999999999989,1.8,1.0,2.0,2.2,0.8,2.4,0,0,2,1,3,1,home_win,1,0,0,3.0,8.0,-5.0,1
2014 FIFA Men's World Cup,2014-07-05,quarter-finals,2,1,not applicable,Argentina,Belgium,ARG,BEL,1488.06,1455.14,32.919999999999845,1.4,1.4,2.4,1.2,0.8,2.4,0,0,1,0,1,1,home_win,1,0,0,5.0,11.0,-6.0,1
2014 FIFA Men's World Cup,2014-07-05,quarter-finals,2,1,not applicable,Netherlands,Costa Rica,NLD,CRI,1571.36,1432.39,138.9699999999998,2.4,1.0,2.4,1.2,0.8,2.0,1,1,0,0,0,0,home_win,1,0,0,15.0,28.0,-13.0,1
2014 FIFA Men's World Cup,2014-07-08,semi-finals,3,1,not applicable,Brazil,Germany,BRA,DEU,1529.36,1457.93,71.42999999999984,2.0,0.8,2.6,2.0,0.6,2.6,0,0,1,7,8,-6,away_win,0,1,0,3.0,2.0,1.0,1
2014 FIFA Men's World Cup,2014-07-09,semi-finals,3,1,not applicable,Netherlands,Argentina,NLD,ARG,1581.28,1502.55,78.73000000000002,2.4,0.8,3.0,1.6,0.6,3.0,1,1,0,0,0,0,away_win,0,1,0,15.0,5.0,10.0,1
2014 FIFA Men's World Cup,2014-07-12,third-place match,0,1,not applicable,Brazil,Netherlands,BRA,NLD,1477.17,1522.11,-44.93999999999983,1.6,2.0,2.0,1.4,0.6,2.4,0,0,0,3,3,-3,away_win,0,1,0,3.0,15.0,-12.0,1
2014 FIFA Men's World Cup,2014-07-13,final,4,1,not applicable,Germany,Argentina,DEU,ARG,1510.12,1561.72,-51.600000000000136,2.6,0.8,2.6,1.2,0.4,3.0,1,0,1,0,1,1,home_win,1,0,0,2.0,5.0,-3.0,1
2018 FIFA Men's World Cup,2018-06-14,group stage,0,0,Group A,Russia,Saudi Arabia,RUS,SAU,1462.5,1565.17,-102.67000000000009,0.8,1.4,0.4,0.4,2.2,0.2,0,0,5,0,5,5,home_win,1,0,0,70.0,67.0,3.0,1
2018 FIFA Men's World Cup,2018-06-15,group stage,0,0,Group B,Morocco,Iran,MAR,IRN,1409.18,1378.86,30.320000000000164,1.4,1.8,0.8,0.4,1.4,0.4,0,0,0,1,1,-1,away_win,0,1,0,41.0,37.0,4.0,1
2018 FIFA Men's World Cup,2018-06-15,group stage,0,0,Group B,Portugal,Spain,PRT,ESP,1489.76,1472.34,17.420000000000073,0.8,1.6,1.0,1.2,1.4,1.8,0,0,3,3,6,0,draw,0,0,1,4.0,10.0,-6.0,1
2018 FIFA Men's World Cup,2018-06-15,group stage,0,0,Group A,Egypt,Uruguay,EGY,URY,1473.44,1480.82,-7.379999999999882,0.75,1.5,0.5,1.2,1.8,1.2,0,0,0,1,1,-1,away_win,0,1,0,45.0,14.0,31.0,1
2018 FIFA Men's World Cup,2018-06-16,group stage,0,0,Group C,Peru,Denmark,PER,DNK,1492.53,1611.11,-118.57999999999991,0.4,2.6,0.4,1.0,1.8,1.2,0,0,0,1,1,-1,away_win,0,1,0,11.0,12.0,-1.0,1
2018 FIFA Men's World Cup,2018-06-16,group stage,0,0,Group D,Croatia,Nigeria,HRV,NGA,1625.06,1526.32,98.74,1.6,1.6,1.0,1.0,1.4,1.0,0,0,2,0,2,2,home_win,1,0,0,20.0,48.0,-28.0,1
2018 FIFA Men's World Cup,2018-06-16,group stage,0,0,Group C,France,Australia,FRA,AUS,1491.34,1574.52,-83.18000000000006,2.0,0.6,2.0,1.2,2.2,0.8,0,0,2,1,3,1,home_win,1,0,0,7.0,36.0,-29.0,1
2018 FIFA Men's World Cup,2018-06-16,group stage,0,0,Group D,Argentina,Iceland,ARG,ISL,1543.36,1500.0,43.3599999999999,1.0,0.6,2.4,0.0,0.0,0.0,0,0,1,1,2,0,draw,0,0,1,5.0,22.0,-17.0,1
2018 FIFA Men's World Cup,2018-06-17,group stage,0,0,Group E,Costa Rica,Serbia,CRI,SRB,1422.47,1535.75,-113.27999999999996,1.0,0.4,2.0,0.67,1.0,1.0,0,0,0,1,1,-1,away_win,0,1,0,23.0,34.0,-11.0,1
2018 FIFA Men's World Cup,2018-06-17,group stage,0,0,Group F,Germany,Mexico,DEU,MEX,1528.48,1486.24,42.24000000000001,2.4,0.4,3.0,1.2,1.2,1.4,0,0,0,1,1,-1,away_win,0,1,0,1.0,15.0,-14.0,1
2018 FIFA Men's World Cup,2018-06-17,group stage,0,0,Group E,Brazil,Switzerland,BRA,CHE,1536.05,1526.31,9.740000000000007,1.6,2.6,1.8,1.4,1.4,1.4,0,0,1,1,2,0,draw,0,0,1,2.0,6.0,-4.0,1
2018 FIFA Men's World Cup,2018-06-18,group stage,0,0,Group F,Sweden,South Korea,SWE,KOR,1525.5,1541.83,-16.329999999999927,0.8,1.2,1.0,1.2,2.0,0.4,0,0,1,0,1,1,home_win,1,0,0,24.0,57.0,-33.0,1
2018 FIFA Men's World Cup,2018-06-18,group stage,0,0,Group G,Belgium,Panama,BEL,PAN,1440.65,1500.0,-59.34999999999991,1.2,0.6,2.4,0.0,0.0,0.0,0,0,3,0,3,3,home_win,1,0,0,3.0,55.0,-52.0,1
2018 FIFA Men's World Cup,2018-06-18,group stage,0,0,Group G,Tunisia,England,TUN,ENG,1505.64,1506.75,-1.1099999999999,0.8,1.8,0.4,0.8,1.6,0.8,0,0,1,2,3,-1,away_win,0,1,0,21.0,12.0,9.0,1
2018 FIFA Men's World Cup,2018-06-19,group stage,0,0,Group H,Colombia,Japan,COL,JPN,1477.95,1528.81,-50.8599999999999,2.4,0.8,2.4,1.0,1.4,0.8,0,0,1,2,3,-1,away_win,0,1,0,16.0,61.0,-45.0,1
2018 FIFA Men's World Cup,2018-06-19,group stage,0,0,Group H,Poland,Senegal,POL,SEN,1497.88,1445.15,52.73000000000002,1.0,1.8,1.2,1.4,1.2,1.6,0,0,1,2,3,-1,away_win,0,1,0,8.0,27.0,-19.0,1
2018 FIFA Men's World Cup,2018-06-19,group stage,0,0,Group A,Russia,Egypt,RUS,EGY,1483.1,1496.48,-13.38000000000011,1.8,1.2,1.0,0.6,1.4,0.4,0,0,3,1,4,2,home_win,1,0,0,70.0,45.0,25.0,1
2018 FIFA Men's World Cup,2018-06-20,group stage,0,0,Group B,Portugal,Morocco,PRT,MAR,1488.96,1396.25,92.71000000000004,1.4,2.2,1.0,1.2,1.6,0.8,0,0,1,0,1,1,home_win,1,0,0,4.0,41.0,-37.0,1
2018 FIFA Men's World Cup,2018-06-20,group stage,0,0,Group A,Uruguay,Saudi Arabia,URY,SAU,1457.78,1544.57,-86.78999999999996,1.0,1.2,1.8,0.4,3.0,0.2,0,0,1,0,1,1,home_win,1,0,0,14.0,67.0,-53.0,1
2018 FIFA Men's World Cup,2018-06-20,group stage,0,0,Group B,Iran,Spain,IRN,ESP,1391.79,1473.14,-81.35000000000014,0.6,1.0,1.0,1.6,2.0,1.4,0,0,0,1,1,-1,away_win,0,1,0,37.0,10.0,27.0,1
2018 FIFA Men's World Cup,2018-06-21,group stage,0,0,Group D,Argentina,Croatia,ARG,HRV,1541.37,1636.63,-95.26000000000022,0.6,0.4,2.0,2.0,1.6,1.4,0,0,0,3,3,-3,away_win,0,1,0,5.0,20.0,-15.0,1
2018 FIFA Men's World Cup,2018-06-21,group stage,0,0,Group C,Denmark,Australia,DNK,AUS,1481.79,1554.76,-72.97000000000003,0.8,1.8,1.2,1.2,2.4,0.6,0,0,1,1,2,0,draw,0,0,1,12.0,36.0,-24.0,1
2018 FIFA Men's World Cup,2018-06-21,group stage,0,0,Group C,France,Peru,FRA,PER,1511.1,1621.85,-110.75,1.8,0.8,2.0,0.4,2.6,0.4,0,0,1,0,1,1,home_win,1,0,0,7.0,11.0,-4.0,1
2018 FIFA Men's World Cup,2018-06-22,group stage,0,0,Group E,Brazil,Costa Rica,BRA,CRI,1535.6,1546.71,-11.110000000000127,1.0,2.6,1.4,0.4,0.4,1.4,0,0,2,0,2,2,home_win,1,0,0,2.0,23.0,-21.0,1
2018 FIFA Men's World Cup,2018-06-22,group stage,0,0,Group D,Nigeria,Iceland,NGA,ISL,1514.75,1501.99,12.759999999999993,0.6,1.4,0.8,1.0,1.0,1.0,0,0,2,0,2,2,home_win,1,0,0,48.0,22.0,26.0,1
2018 FIFA Men's World Cup,2018-06-22,group stage,0,0,Group E,Serbia,Switzerland,SRB,CHE,1411.51,1526.76,-115.25,0.75,0.75,1.5,1.6,1.6,1.4,0,0,1,2,3,-1,away_win,0,1,0,34.0,6.0,28.0,1
2018 FIFA Men's World Cup,2018-06-23,group stage,0,0,Group G,Belgium,Tunisia,BEL,TUN,1459.36,1522.7,-63.34000000000015,1.4,0.4,2.4,0.8,2.0,0.2,0,0,5,2,7,3,home_win,1,0,0,3.0,21.0,-18.0,1
2018 FIFA Men's World Cup,2018-06-23,group stage,0,0,Group F,South Korea,Mexico,KOR,MEX,1525.08,1510.54,14.539999999999964,0.8,1.8,0.2,1.2,0.6,2.0,0,0,1,2,3,-1,away_win,0,1,0,57.0,15.0,42.0,1
2018 FIFA Men's World Cup,2018-06-23,group stage,0,0,Group F,Germany,Sweden,DEU,SWE,1504.18,1542.25,-38.069999999999936,2.2,0.6,2.4,0.8,0.8,1.6,0,0,2,1,3,1,home_win,1,0,0,1.0,24.0,-23.0,1
2018 FIFA Men's World Cup,2018-06-24,group stage,0,0,Group H,Poland,Colombia,POL,COL,1463.56,1542.48,-78.92000000000007,1.2,1.4,1.2,2.0,1.2,1.8,0,0,0,3,3,-3,away_win,0,1,0,8.0,16.0,-8.0,1
2018 FIFA Men's World Cup,2018-06-24,group stage,0,0,Group G,England,Panama,ENG,PAN,1489.69,1481.29,8.400000000000091,1.0,1.8,0.8,0.0,3.0,0.0,0,0,6,1,7,5,home_win,1,0,0,12.0,55.0,-43.0,1
2018 FIFA Men's World Cup,2018-06-24,group stage,0,0,Group H,Japan,Senegal,JPN,SEN,1464.28,1479.47,-15.190000000000056,0.8,1.4,0.8,1.6,1.4,1.6,0,0,2,2,4,0,draw,0,0,1,61.0,27.0,34.0,1
2018 FIFA Men's World Cup,2018-06-25,group stage,0,0,Group B,Spain,Morocco,ESP,MAR,1379.47,1384.42,-4.9500000000000455,1.6,2.0,1.4,1.0,1.4,0.8,0,0,2,2,4,0,draw,0,0,1,10.0,41.0,-31.0,1
2018 FIFA Men's World Cup,2018-06-25,group stage,0,0,Group B,Iran,Portugal,IRN,PRT,1485.46,1500.79,-15.329999999999927,0.4,1.0,0.8,1.6,2.0,1.6,0,0,1,1,2,0,draw,0,0,1,37.0,4.0,33.0,1
2018 FIFA Men's World Cup,2018-06-25,group stage,0,0,Group A,Saudi Arabia,Egypt,SAU,EGY,1524.65,1479.86,44.79000000000019,0.4,2.6,0.2,0.4,1.2,0.4,0,0,2,1,3,1,home_win,1,0,0,67.0,45.0,22.0,1
2018 FIFA Men's World Cup,2018-06-25,group stage,0,0,Group A,Uruguay,Russia,URY,RUS,1477.7,1499.72,-22.019999999999985,1.0,0.6,2.4,2.0,0.8,1.6,0,0,3,0,3,3,home_win,1,0,0,14.0,70.0,-56.0,1
2018 FIFA Men's World Cup,2018-06-26,group stage,0,0,Group D,Nigeria,Argentina,NGA,ARG,1530.16,1648.35,-118.18999999999984,1.0,1.4,1.2,0.4,1.0,1.4,0,0,1,2,3,-1,away_win,0,1,0,48.0,5.0,43.0,1
2018 FIFA Men's World Cup,2018-06-26,group stage,0,0,Group D,Iceland,Croatia,ISL,HRV,1486.58,1529.65,-43.07000000000016,0.5,1.5,0.5,2.2,1.2,1.8,0,0,1,2,3,-1,away_win,0,1,0,22.0,20.0,2.0,1
2018 FIFA Men's World Cup,2018-06-26,group stage,0,0,Group C,Australia,Peru,AUS,PER,1551.45,1600.92,-49.47000000000003,1.0,2.4,0.2,0.4,1.6,0.4,0,0,0,2,2,-2,away_win,0,1,0,36.0,11.0,25.0,1
2018 FIFA Men's World Cup,2018-06-26,group stage,0,0,Group C,Denmark,France,DNK,FRA,1485.1,1532.03,-46.930000000000064,1.0,1.4,1.4,1.0,0.4,2.0,0,0,0,0,0,0,draw,0,0,1,12.0,7.0,5.0,1
2018 FIFA Men's World Cup,2018-06-27,group stage,0,0,Group F,South Korea,Germany,KOR,DEU,1527.21,1521.93,5.279999999999973,0.8,1.8,0.2,2.2,0.6,2.4,0,0,2,0,2,2,home_win,1,0,0,57.0,1.0,56.0,1
2018 FIFA Men's World Cup,2018-06-27,group stage,0,0,Group F,Mexico,Sweden,MEX,SWE,1508.41,1524.5,-16.089999999999918,1.4,0.8,2.0,1.0,1.2,1.4,0,0,0,3,3,-3,away_win,0,1,0,15.0,24.0,-9.0,1
2018 FIFA Men's World Cup,2018-06-27,group stage,0,0,Group E,Serbia,Brazil,SRB,BRA,1537.64,1552.11,-14.4699999999998,0.8,1.0,1.2,1.2,2.4,1.4,0,0,0,2,2,-2,away_win,0,1,0,34.0,2.0,32.0,1
2018 FIFA Men's World Cup,2018-06-27,group stage,0,0,Group E,Switzerland,Costa Rica,CHE,CRI,1400.63,1530.2,-129.56999999999994,1.6,1.6,1.4,0.2,0.8,0.8,0,0,2,2,4,0,draw,0,0,1,6.0,23.0,-17.0,1
2018 FIFA Men's World Cup,2018-06-28,group stage,0,0,Group H,Japan,Poland,JPN,POL,1464.98,1554.91,-89.93000000000006,1.2,1.8,1.0,0.6,1.8,0.6,0,0,0,1,1,-1,away_win,0,1,0,61.0,8.0,53.0,1
2018 FIFA Men's World Cup,2018-06-28,group stage,0,0,Group H,Senegal,Colombia,SEN,COL,1478.77,1451.13,27.639999999999876,1.8,1.6,1.6,2.2,1.0,1.8,0,0,0,1,1,-1,away_win,0,1,0,27.0,16.0,11.0,1
2018 FIFA Men's World Cup,2018-06-28,group stage,0,0,Group G,England,Belgium,ENG,BEL,1505.3,1478.25,27.049999999999955,2.0,1.2,1.4,2.2,0.8,2.4,0,0,0,1,1,-1,away_win,0,1,0,12.0,3.0,9.0,1
2018 FIFA Men's World Cup,2018-06-28,group stage,0,0,Group G,Panama,Tunisia,PAN,TUN,1465.68,1503.81,-38.12999999999988,0.5,4.5,0.0,1.2,2.6,0.2,0,0,1,2,3,-1,away_win,0,1,0,55.0,21.0,34.0,1
2018 FIFA Men's World Cup,2018-06-30,round of 16,1,1,not applicable,Uruguay,Portugal,URY,PRT,1494.71,1500.08,-5.369999999999891,1.2,0.4,2.4,1.8,1.4,1.8,0,0,2,1,3,1,home_win,1,0,0,14.0,4.0,10.0,1
2018 FIFA Men's World Cup,2018-06-30,round of 16,1,1,not applicable,France,Argentina,FRA,ARG,1529.88,1519.4,10.480000000000018,1.0,0.4,2.0,0.6,1.2,1.4,0,0,4,3,7,1,home_win,1,0,0,7.0,5.0,2.0,1
2018 FIFA Men's World Cup,2018-07-01,round of 16,1,1,not applicable,Spain,Russia,ESP,RUS,1379.7,1482.71,-103.01,1.8,1.4,1.6,1.8,1.2,1.4,1,1,1,1,2,0,away_win,0,1,0,10.0,70.0,-60.0,1
2018 FIFA Men's World Cup,2018-07-01,round of 16,1,1,not applicable,Croatia,Denmark,HRV,DNK,1472.55,1487.25,-14.700000000000044,2.4,0.8,2.4,1.0,1.0,1.6,1,1,1,1,2,0,home_win,1,0,0,20.0,12.0,8.0,1
2018 FIFA Men's World Cup,2018-07-02,round of 16,1,1,not applicable,Belgium,Japan,BEL,JPN,1488.06,1566.86,-78.79999999999995,2.2,0.8,2.4,1.0,1.6,1.0,0,0,3,2,5,1,home_win,1,0,0,3.0,61.0,-58.0,1
2018 FIFA Men's World Cup,2018-07-02,round of 16,1,1,not applicable,Brazil,Mexico,BRA,MEX,1522.31,1539.76,-17.450000000000045,1.2,2.2,1.4,1.4,1.4,1.8,0,0,2,0,2,2,home_win,1,0,0,2.0,15.0,-13.0,1
2018 FIFA Men's World Cup,2018-07-03,round of 16,1,1,not applicable,Sweden,Switzerland,SWE,CHE,1493.15,1406.33,86.82000000000016,1.4,1.2,1.4,1.6,1.0,1.6,0,0,1,0,1,1,home_win,1,0,0,24.0,6.0,18.0,1
2018 FIFA Men's World Cup,2018-07-03,round of 16,1,1,not applicable,Colombia,England,COL,ENG,1461.5,1495.49,-33.99000000000001,1.6,0.8,1.8,1.8,1.0,1.4,1,1,1,1,2,0,away_win,0,1,0,16.0,12.0,4.0,1
2018 FIFA Men's World Cup,2018-07-06,quarter-finals,2,1,not applicable,Uruguay,France,URY,FRA,1510.96,1545.4,-34.440000000000055,1.4,0.6,2.4,1.4,1.0,2.0,0,0,0,2,2,-2,away_win,0,1,0,14.0,7.0,7.0,1
